,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths,activity_sparcity
8386,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",199794,15500.0,"[70, 53, 53, 53, 30]","['<SOS>', '112', '112', '112', '10939']",O_SELECTED_COMPLETE,0.5656102299690247,5,2
10509,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",206444,15500.0,"[70, 53, 53, 53, 56]","['<SOS>', '112', '112', '112', '11202']",O_SELECTED_COMPLETE,0.6063506007194519,5,2
2761,"[2, 12, 9, 10, 20, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",182338,15500.0,"[70, 53, 53, 17, 17, 57, 57, 33, 33]","['<SOS>', '112', '112', '10881', '10881', '11203', '11203', '10982', '10982']",A_FINALIZED_COMPLETE,0.9999659061431885,9,2
4035,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",186271,15500.0,"[70, 53, 53, 53, 48]","['<SOS>', '112', '112', '112', '11169']",O_SELECTED_COMPLETE,0.5184171795845032,5,2
8343,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",199660,15500.0,"[70, 53, 53, 53, 13, 13, 13]","['<SOS>', '112', '112', '112', '10861', '10861', '10861']",A_FINALIZED_COMPLETE,0.9999425411224365,7,2
8948,"[2, 12, 9, 10, 20, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE']",201556,15500.0,"[70, 53, 53, 48, 48, 52]","['<SOS>', '112', '112', '11169', '11169', '11189']",O_SELECTED_COMPLETE,0.5031290650367737,6,2
12566,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",212776,15500.0,"[70, 53, 53, 53, 23]","['<SOS>', '112', '112', '112', '10913']",O_SELECTED_COMPLETE,0.5674704313278198,5,2
6845,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",195024,15500.0,"[70, 53, 53, 53, 47, 39, 39]","['<SOS>', '112', '112', '112', '11122', '11019', '11019']",A_FINALIZED_COMPLETE,0.9999349117279053,7,2
6168,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",192894,15500.0,"[70, 53, 53, 53, 31]","['<SOS>', '112', '112', '112', '10971']",O_SELECTED_COMPLETE,0.5763006806373596,5,2
10563,"[2, 12, 9, 10, 22, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",206606,15500.0,"[70, 53, 53, 53, 27, 17, 44, 71, 23]","['<SOS>', '112', '112', '112', '10932', '10881', '11119', 'UNKNOWN', '10913']",O_SELECTED_COMPLETE,0.5912672281265259,9,2
5964,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",192274,15500.0,"[70, 53, 53, 53, 15]","['<SOS>', '112', '112', '112', '10863']",O_SELECTED_COMPLETE,0.5620383620262146,5,2
6266,"[2, 12, 9, 10, 20, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",193204,15500.0,"[70, 53, 53, 26, 26, 26, 26, 26, 26]","['<SOS>', '112', '112', '10931', '10931', '10931', '10931', '10931', '10931']",A_FINALIZED_COMPLETE,0.999968409538269,9,2
6615,"[2, 12, 9, 20, 10, 20, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",194278,15500.0,"[70, 53, 53, 27, 27, 27, 34, 34, 27]","['<SOS>', '112', '112', '10932', '10932', '10932', '11000', '11000', '10932']",O_SELECTED_COMPLETE,0.5149851441383362,9,2
204,"[2, 12, 9, 10, 22, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",174325,15500.0,"[70, 53, 53, 53, 71, 71, 46, 47, 46]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', '11121', '11122', '11121']",A_FINALIZED_COMPLETE,0.5656178593635559,9,2
362,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",174827,15500.0,"[70, 53, 53, 53, 52, 52, 52]","['<SOS>', '112', '112', '112', '11189', '11189', '11189']",A_FINALIZED_COMPLETE,0.9999456405639648,7,2
8633,"[2, 12, 9, 10, 20, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",200581,15500.0,"[70, 53, 53, 37, 37, 18, 25, 25]","['<SOS>', '112', '112', '11003', '11003', '10889', '10929', '10929']",A_FINALIZED_COMPLETE,0.9999490976333618,8,2
6657,"[2, 12, 9, 20, 10, 20, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",194412,15500.0,"[70, 53, 53, 26, 26, 26, 26, 21]","['<SOS>', '112', '112', '10931', '10931', '10931', '10931', '10910']",A_FINALIZED_COMPLETE,0.5313800573348999,8,2
8997,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",201719,15500.0,"[70, 53, 53, 53, 48]","['<SOS>', '112', '112', '112', '11169']",O_SELECTED_COMPLETE,0.5184171795845032,5,2
12854,"[2, 12, 9, 10, 22, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",213675,15500.0,"[70, 53, 53, 53, 38, 47, 47, 44, 13]","['<SOS>', '112', '112', '112', '11009', '11122', '11122', '11119', '10861']",O_SELECTED_COMPLETE,0.5231612920761108,9,2
10130,"[2, 12, 9, 10, 22, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",205256,15500.0,"[70, 53, 53, 53, 28, 28, 21, 27, 27]","['<SOS>', '112', '112', '112', '10933', '10933', '10910', '10932', '10932']",A_FINALIZED_COMPLETE,0.9999603033065796,9,2
12867,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",213714,15500.0,"[70, 53, 53, 53, 67]","['<SOS>', '112', '112', '112', '11319']",A_FINALIZED_COMPLETE,0.5172329545021057,5,2
7226,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",196216,15500.0,"[70, 53, 53, 53, 52, 27, 27]","['<SOS>', '112', '112', '112', '11189', '10932', '10932']",A_FINALIZED_COMPLETE,0.999957799911499,7,2
4786,"[2, 12, 9, 10, 22, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",188578,15500.0,"[70, 53, 53, 53, 33, 13, 44, 13, 30]","['<SOS>', '112', '112', '112', '10982', '10861', '11119', '10861', '10939']",A_FINALIZED_COMPLETE,0.5596632957458496,9,2
4437,"[2, 12, 9, 10, 20, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",187490,15500.0,"[70, 53, 53, 21, 21, 71, 45, 45]","['<SOS>', '112', '112', '10910', '10910', 'UNKNOWN', '11120', '11120']",A_FINALIZED_COMPLETE,0.999951958656311,8,2
12273,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",211883,15500.0,"[70, 53, 53, 53, 49, 66, 66]","['<SOS>', '112', '112', '112', '11179', '11309', '11309']",A_FINALIZED_COMPLETE,0.9999507665634155,7,2
8820,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",201153,15500.0,"[70, 53, 53, 53, 18, 15, 15]","['<SOS>', '112', '112', '112', '10889', '10863', '10863']",A_FINALIZED_COMPLETE,0.9999485015869141,7,2
2485,"[2, 12, 9, 10, 20, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",181486,15500.0,"[70, 53, 53, 48, 48, 52, 13, 13, 28]","['<SOS>', '112', '112', '11169', '11169', '11189', '10861', '10861', '10933']",A_FINALIZED_COMPLETE,0.5038750767707825,9,2
6710,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",194571,15500.0,"[70, 53, 53, 53, 30]","['<SOS>', '112', '112', '112', '10939']",O_SELECTED_COMPLETE,0.5656102299690247,5,2
11207,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",208610,15500.0,"[70, 53, 53, 53, 20]","['<SOS>', '112', '112', '112', '10909']",O_SELECTED_COMPLETE,0.5621123909950256,5,2
10071,"[2, 12, 9, 10, 20, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",205065,15500.0,"[70, 53, 53, 55, 55, 55, 55, 55, 55]","['<SOS>', '112', '112', '11201', '11201', '11201', '11201', '11201', '11201']",A_FINALIZED_COMPLETE,0.9999605417251587,9,2
10179,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",205403,15500.0,"[70, 53, 53, 53, 49]","['<SOS>', '112', '112', '112', '11179']",O_SELECTED_COMPLETE,0.5690181851387024,5,2
8025,"[2, 12, 9, 10, 20, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE']",198681,15500.0,"[70, 53, 53, 33, 33, 33]","['<SOS>', '112', '112', '10982', '10982', '10982']",O_SELECTED_COMPLETE,0.5249531865119934,6,2
6855,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",195054,15500.0,"[70, 53, 53, 53, 54]","['<SOS>', '112', '112', '112', '11200']",O_SELECTED_COMPLETE,0.5769022703170776,5,2
11723,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",210218,15500.0,"[70, 53, 53, 53, 47, 23, 23]","['<SOS>', '112', '112', '112', '11122', '10913', '10913']",A_FINALIZED_COMPLETE,0.9999266862869263,7,2
5930,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",192172,15500.0,"[70, 53, 53, 53, 52]","['<SOS>', '112', '112', '112', '11189']",O_SELECTED_COMPLETE,0.5484967231750488,5,2
5171,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",189796,15500.0,"[70, 53, 53, 53, 38]","['<SOS>', '112', '112', '112', '11009']",O_SELECTED_COMPLETE,0.5619273781776428,5,2
1365,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",177974,15500.0,"[70, 53, 53, 53, 33, 33, 33]","['<SOS>', '112', '112', '112', '10982', '10982', '10982']",A_FINALIZED_COMPLETE,0.9999431371688843,7,2
10006,"[2, 12, 9, 10, 20, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",204862,15500.0,"[70, 53, 53, 38, 38, 38, 37, 37]","['<SOS>', '112', '112', '11009', '11009', '11009', '11003', '11003']",A_FINALIZED_COMPLETE,0.9999675750732422,8,2
1682,"[2, 12, 9, 10, 22, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",179005,15500.0,"[70, 53, 53, 53, 71, 71, 71, 16, 16]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', '10880', '10880']",A_FINALIZED_COMPLETE,0.9999358654022217,9,2
12387,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",212238,15500.0,"[70, 53, 53, 53, 47]","['<SOS>', '112', '112', '112', '11122']",O_SELECTED_COMPLETE,0.5660091638565063,5,2
2550,"[2, 12, 9, 10, 20, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE']",181688,15500.0,"[70, 53, 53, 16, 71, 16]","['<SOS>', '112', '112', '10880', 'UNKNOWN', '10880']",A_FINALIZED_COMPLETE,0.49660569429397583,6,2
6888,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",195160,15500.0,"[70, 53, 53, 53, 7, 7, 7]","['<SOS>', '112', '112', '112', '10629', '10629', '10629']",A_FINALIZED_COMPLETE,0.9996103644371033,7,2
8584,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",200407,15500.0,"[70, 53, 53, 53, 52, 52, 52]","['<SOS>', '112', '112', '112', '11189', '11189', '11189']",A_FINALIZED_COMPLETE,0.9999456405639648,7,2
5883,"[2, 12, 9, 10, 3, 22, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SELECTED_COMPLETE']",192019,15500.0,"[70, 53, 53, 53, 26, 26, 17]","['<SOS>', '112', '112', '112', '10931', '10931', '10881']",A_FINALIZED_COMPLETE,0.9992218017578125,7,2
10464,"[2, 12, 9, 10, 20, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE']",206309,15500.0,"[70, 53, 53, 48, 48, 48]","['<SOS>', '112', '112', '11169', '11169', '11169']",A_FINALIZED_COMPLETE,0.5778658986091614,6,2
12426,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",212355,15500.0,"[70, 53, 53, 53, 63]","['<SOS>', '112', '112', '112', '11300']",O_SELECTED_COMPLETE,0.5795827507972717,5,2
6721,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",194614,15500.0,"[70, 53, 53, 53, 6]","['<SOS>', '112', '112', '112', '10609']",O_SELECTED_COMPLETE,0.5606120228767395,5,2
6358,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",193482,15500.0,"[70, 53, 53, 53, 52]","['<SOS>', '112', '112', '112', '11189']",O_SELECTED_COMPLETE,0.5484967231750488,5,2
6512,"[2, 12, 9, 10, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",193962,15500.0,"[70, 53, 53, 53, 21, 21, 21]","['<SOS>', '112', '112', '112', '10910', '10910', '10910']",A_FINALIZED_COMPLETE,0.9998571872711182,7,2
6445,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",193744,15500.0,"[70, 53, 53, 53, 52]","['<SOS>', '112', '112', '112', '11189']",O_SELECTED_COMPLETE,0.5484967231750488,5,2
4491,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",187663,15500.0,"[70, 53, 53, 53, 50]","['<SOS>', '112', '112', '112', '11180']",O_SELECTED_COMPLETE,0.5651817321777344,5,2
179,"[2, 12, 9, 10, 20, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",174237,15500.0,"[70, 53, 53, 44, 44, 71, 54, 54]","['<SOS>', '112', '112', '11119', '11119', 'UNKNOWN', '11200', '11200']",A_FINALIZED_COMPLETE,0.9999703168869019,8,2
1890,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",179646,15500.0,"[70, 53, 53, 53, 46]","['<SOS>', '112', '112', '112', '11121']",O_SELECTED_COMPLETE,0.5370465517044067,5,2
6618,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",194287,15500.0,"[70, 53, 53, 53, 34]","['<SOS>', '112', '112', '112', '11000']",O_SELECTED_COMPLETE,0.5728622674942017,5,2
9928,"[2, 12, 9, 10, 22, 22, 22, 22, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE']",204628,15500.0,"[70, 53, 53, 53, 20, 57, 22, 57, 57]","['<SOS>', '112', '112', '112', '10909', '11203', '10912', '11203', '11203']",O_SELECTED_COMPLETE,0.5286389589309692,9,2
1107,"[2, 12, 9, 10, 22, 22, 22, 3, 17]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE']",177173,15500.0,"[70, 53, 53, 53, 71, 71, 71, 38, 38]","['<SOS>', '112', '112', '112', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', '11009', '11009']",A_FINALIZED_COMPLETE,0.9999480247497559,9,2
7468,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",196966,15500.0,"[70, 53, 53, 53, 25]","['<SOS>', '112', '112', '112', '10929']",O_SELECTED_COMPLETE,0.6086629629135132,5,2
2812,"[2, 12, 9, 10, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE']",182491,15500.0,"[70, 53, 53, 53, 57]","['<SOS>', '112', '112', '112', '11203']",O_SELECTED_COMPLETE,0.5615432858467102,5,2
10276,"[2, 12, 9, 10, 20, 3]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE']",205715,15500.0,"[70, 53, 53, 28, 28, 28]","['<SOS>', '112', '112', '10933', '10933', '10933']",A_FINALIZED_COMPLETE,0.5569632649421692,6,2
