,activity,activity_vocab,caseid,amount,resource,resource_vocab,predicted_vocab,predicted_value,lengths
10669,"[2, 12, 9, 10, 20, 22, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 24, 18, 24, 25, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",206928,15500.0,"[70, 53, 53, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 44, 44, 38, 38, 61, 61, 61, 61, 3, 3]","['<SOS>', '112', '112', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '11119', '11119', '11009', '11009', '11289', '11289', '11289', '11289', '10138', '10138']",A_APPROVED_COMPLETE,0.716375470161438,24
654,"[2, 12, 9, 10, 22, 3, 8, 17, 15, 19, 22, 14, 17, 15, 19, 24, 24, 24, 24, 18, 24, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",175741,15500.0,"[70, 53, 53, 53, 71, 54, 54, 54, 54, 54, 71, 54, 54, 54, 54, 71, 71, 44, 51, 41, 41, 3, 3, 3]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11200', '11200', '11200', '11200', '11200', 'UNKNOWN', '11200', '11200', '11200', '11200', 'UNKNOWN', 'UNKNOWN', '11119', '11181', '11049', '11049', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.8817399740219116,24
398,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 17, 14, 15, 19, 24, 24, 18, 24, 25, 23, 23, 23, 23]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE']",174935,15500.0,"[70, 53, 53, 53, 55, 30, 30, 30, 30, 30, 30, 39, 39, 39, 39, 39, 49, 41, 41, 3, 71, 52, 18, 71]","['<SOS>', '112', '112', '112', '11201', '10939', '10939', '10939', '10939', '10939', '10939', '11019', '11019', '11019', '11019', '11019', '11179', '11049', '11049', '10138', 'UNKNOWN', '11189', '10889', 'UNKNOWN']",W_Nabellen incomplete dossiers_COMPLETE,0.5431014895439148,24
1265,"[2, 12, 9, 10, 22, 22, 22, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 24, 24, 18, 24, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",177663,15500.0,"[70, 53, 53, 53, 71, 49, 49, 50, 46, 46, 46, 46, 46, 46, 52, 55, 52, 51, 33, 17, 59, 59, 3, 3]","['<SOS>', '112', '112', '112', 'UNKNOWN', '11179', '11179', '11180', '11121', '11121', '11121', '11121', '11121', '11121', '11189', '11201', '11189', '11181', '10982', '10881', '11259', '11259', '10138', '10138']",A_APPROVED_COMPLETE,0.8714603185653687,24
10838,"[2, 12, 9, 10, 20, 3, 8, 17, 15, 19, 22, 24, 24, 18, 24, 25, 23, 23, 23, 23, 23, 23, 23, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'A_ACTIVATED_COMPLETE']",207482,15500.0,"[70, 53, 53, 48, 48, 48, 48, 48, 48, 48, 48, 48, 51, 10, 10, 10, 33, 51, 10, 51, 10, 34, 41, 10]","['<SOS>', '112', '112', '11169', '11169', '11169', '11169', '11169', '11169', '11169', '11169', '11169', '11181', '10809', '10809', '10809', '10982', '11181', '10809', '11181', '10809', '11000', '11049', '10809']",O_ACCEPTED_COMPLETE,0.5902363657951355,24
9273,"[2, 12, 9, 10, 20, 22, 3, 8, 17, 15, 19, 22, 24, 24, 24, 24, 18, 24, 25, 23, 23, 23, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",202599,15500.0,"[70, 53, 53, 34, 34, 23, 22, 22, 22, 22, 22, 22, 22, 22, 51, 17, 59, 59, 3, 51, 51, 59, 3, 3]","['<SOS>', '112', '112', '11000', '11000', '10913', '10912', '10912', '10912', '10912', '10912', '10912', '10912', '10912', '11181', '10881', '11259', '11259', '10138', '11181', '11181', '11259', '10138', '10138']",A_APPROVED_COMPLETE,0.893040120601654,24
12027,"[2, 12, 9, 10, 22, 22, 3, 8, 17, 15, 19, 22, 24, 18, 24, 25, 23, 25, 23, 23, 23, 23, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",211134,15500.0,"[70, 53, 53, 53, 63, 13, 13, 13, 13, 13, 13, 13, 13, 59, 59, 6, 48, 6, 6, 48, 6, 46, 6, 6]","['<SOS>', '112', '112', '112', '11300', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '10861', '11259', '11259', '10609', '11169', '10609', '10609', '11169', '10609', '11121', '10609', '10609']",A_APPROVED_COMPLETE,0.5825350880622864,24
7710,"[2, 12, 9, 20, 10, 20, 22, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 18, 24, 25, 23, 23, 25, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'A_REGISTERED_COMPLETE']",197704,15500.0,"[70, 53, 53, 52, 52, 52, 44, 38, 38, 38, 38, 38, 38, 38, 38, 20, 57, 59, 59, 32, 34, 34, 32, 32]","['<SOS>', '112', '112', '11189', '11189', '11189', '11119', '11009', '11009', '11009', '11009', '11009', '11009', '11009', '11009', '10909', '11203', '11259', '11259', '10972', '11000', '11000', '10972', '10972']",A_APPROVED_COMPLETE,0.5623993277549744,24
4484,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 25, 23, 23, 23, 23, 23, 23, 13, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",187642,15500.0,"[70, 53, 53, 53, 21, 21, 21, 21, 21, 21, 21, 18, 19, 19, 3, 33, 33, 33, 33, 48, 36, 3, 3, 3]","['<SOS>', '112', '112', '112', '10910', '10910', '10910', '10910', '10910', '10910', '10910', '10889', '10899', '10899', '10138', '10982', '10982', '10982', '10982', '11169', '11002', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.9959583878517151,24
1980,"[2, 12, 9, 20, 10, 20, 3, 17, 8, 15, 19, 22, 24, 14, 17, 15, 19, 24, 24, 18, 24, 25, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",179929,15500.0,"[70, 53, 53, 13, 13, 13, 52, 52, 52, 52, 52, 52, 52, 47, 47, 47, 47, 47, 47, 41, 41, 10, 10, 10]","['<SOS>', '112', '112', '10861', '10861', '10861', '11189', '11189', '11189', '11189', '11189', '11189', '11189', '11122', '11122', '11122', '11122', '11122', '11122', '11049', '11049', '10809', '10809', '10809']",A_APPROVED_COMPLETE,0.6520641446113586,24
3331,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 14, 17, 15, 19, 24, 24, 24, 18, 24, 25, 23, 23, 13]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE']",184099,15500.0,"[70, 53, 53, 53, 34, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 71, 13, 19, 19, 3, 71, 19, 3]","['<SOS>', '112', '112', '112', '11000', '11201', '11201', '11201', '11201', '11201', '11201', '11201', '11201', '11201', '11201', '11201', 'UNKNOWN', '10861', '10899', '10899', '10138', 'UNKNOWN', '10899', '10138']",A_REGISTERED_COMPLETE,0.5459234714508057,24
10222,"[2, 12, 9, 10, 20, 3, 17, 8, 15, 19, 22, 24, 24, 24, 24, 18, 24, 25, 23, 23, 23, 23, 13, 4]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE']",205553,15500.0,"[70, 53, 53, 33, 33, 33, 33, 33, 33, 33, 33, 33, 20, 57, 20, 19, 19, 32, 48, 59, 10, 19, 32, 32]","['<SOS>', '112', '112', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '10982', '10909', '11203', '10909', '10899', '10899', '10972', '11169', '11259', '10809', '10899', '10972', '10972']",A_APPROVED_COMPLETE,0.700436532497406,24
9335,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 17, 14, 15, 19, 24, 24, 24, 18, 24, 25, 25, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",202785,15500.0,"[70, 53, 53, 53, 14, 14, 14, 14, 14, 71, 71, 18, 18, 18, 18, 18, 18, 47, 9, 9, 51, 41, 3, 3]","['<SOS>', '112', '112', '112', '10862', '10862', '10862', '10862', '10862', 'UNKNOWN', 'UNKNOWN', '10889', '10889', '10889', '10889', '10889', '10889', '11122', '10789', '10789', '11181', '11049', '10138', '10138']",A_APPROVED_COMPLETE,0.7883601784706116,24
3071,"[2, 12, 9, 10, 3, 17, 8, 15, 19, 22, 24, 24, 18, 24, 25, 25, 25, 25, 25, 25, 25, 13, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",183280,15500.0,"[70, 53, 53, 53, 52, 52, 52, 52, 52, 52, 20, 44, 59, 59, 10, 10, 10, 7, 11, 10, 10, 10, 10, 10]","['<SOS>', '112', '112', '112', '11189', '11189', '11189', '11189', '11189', '11189', '10909', '11119', '11259', '11259', '10809', '10809', '10809', '10629', '10821', '10809', '10809', '10809', '10809', '10809']",A_APPROVED_COMPLETE,0.9974707365036011,24
8809,"[2, 12, 9, 10, 20, 22, 3, 17, 8, 15, 19, 22, 24, 18, 24, 25, 23, 23, 23, 23, 23, 4, 13, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'A_ACTIVATED_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_REGISTERED_COMPLETE']",201120,15500.0,"[70, 53, 53, 25, 25, 46, 23, 23, 23, 23, 23, 23, 57, 41, 41, 3, 44, 13, 13, 17, 41, 3, 3, 3]","['<SOS>', '112', '112', '10929', '10929', '11121', '10913', '10913', '10913', '10913', '10913', '10913', '11203', '11049', '11049', '10138', '11119', '10861', '10861', '10881', '11049', '10138', '10138', '10138']",A_APPROVED_COMPLETE,0.9939950108528137,24
6034,"[2, 12, 9, 10, 22, 22, 22, 22, 3, 8, 17, 15, 19, 22, 24, 24, 24, 18, 24, 25, 23, 23, 23, 23]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE']",192491,15500.0,"[70, 53, 53, 53, 22, 71, 33, 55, 33, 33, 33, 33, 33, 33, 30, 51, 20, 3, 3, 3, 34, 20, 25, 27]","['<SOS>', '112', '112', '112', '10912', 'UNKNOWN', '10982', '11201', '10982', '10982', '10982', '10982', '10982', '10982', '10939', '11181', '10909', '10138', '10138', '10138', '11000', '10909', '10929', '10932']",W_Nabellen incomplete dossiers_COMPLETE,0.7877655625343323,24
5091,"[2, 12, 9, 10, 20, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 17, 14, 15, 19, 24, 24, 18, 24, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Afhandelen leads_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SELECTED_COMPLETE', 'O_CANCELLED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'A_REGISTERED_COMPLETE']",189547,15500.0,"[70, 53, 53, 21, 21, 71, 44, 44, 44, 44, 44, 44, 44, 44, 71, 15, 15, 15, 15, 15, 15, 59, 59, 3]","['<SOS>', '112', '112', '10910', '10910', 'UNKNOWN', '11119', '11119', '11119', '11119', '11119', '11119', '11119', '11119', 'UNKNOWN', '10863', '10863', '10863', '10863', '10863', '10863', '11259', '11259', '10138']",A_APPROVED_COMPLETE,0.6072903871536255,24
8678,"[2, 12, 9, 10, 22, 3, 17, 8, 15, 19, 22, 24, 24, 24, 18, 24, 25, 25, 23, 23, 25, 13, 4, 11]","['<SOS>', 'A_SUBMITTED_COMPLETE', 'A_PARTLYSUBMITTED_COMPLETE', 'A_PREACCEPTED_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'A_ACCEPTED_COMPLETE', 'O_SELECTED_COMPLETE', 'A_FINALIZED_COMPLETE', 'O_CREATED_COMPLETE', 'O_SENT_COMPLETE', 'W_Completeren aanvraag_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'O_SENT_BACK_COMPLETE', 'W_Nabellen offertes_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Nabellen incomplete dossiers_COMPLETE', 'W_Valideren aanvraag_COMPLETE', 'O_ACCEPTED_COMPLETE', 'A_ACTIVATED_COMPLETE', 'A_REGISTERED_COMPLETE']",200716,15500.0,"[70, 53, 53, 53, 30, 27, 27, 27, 27, 27, 27, 55, 55, 55, 9, 9, 61, 32, 21, 34, 61, 10, 10, 10]","['<SOS>', '112', '112', '112', '10939', '10932', '10932', '10932', '10932', '10932', '10932', '11201', '11201', '11201', '10789', '10789', '11289', '10972', '10910', '11000', '11289', '10809', '10809', '10809']",A_APPROVED_COMPLETE,0.999550998210907,24
